INDEX,CRUISE,SURVTYP,REEF,DATE,STATION,TRANSECT,DIVER,DATATYP,SPECIES,NUMBER,SIZE,area
1722,PAL_2008,BLT,PAL_FR,9/27/2008,FR5,C,SLH,QUAN,GO.VARI,1,13,50
1723,PAL_2008,BLT,PAL_FR,9/27/2008,FR5,C,SLH,QUAN,GO.VARI,3,8,50
1724,PAL_2008,BLT,PAL_FR,9/27/2008,FR5,C,SLH,QUAN,GO.VARI,2,3,50
1725,PAL_2008,BLT,PAL_FR,9/27/2008,FR5,C,SLH,QUAN,LA.RUBR,2,3,50
1726,PAL_2008,BLT,PAL_FR,9/27/2008,FR5,C,SLH,QUAN,TH.LUTE,1,8,50
1727,PAL_2008,BLT,PAL_FR,9/27/2008,FR5,C,SLH,QUAN,TH.LUTE,1,13,50
1728,PAL_2008,BLT,PAL_FR,9/27/2008,FR5,C,SLH,QUAN,TH.AMBL,2,3,50
1729,PAL_2008,BLT,PAL_FR,9/27/2008,FR5,C,SLH,QUAN,TH.QUIN,1,13,50
1730,PAL_2008,BLT,PAL_FR,9/27/2008,FR5,C,SLH,QUAN,TH.QUIN,3,8,50
1731,PAL_2008,BLT,PAL_FR,9/27/2008,FR5,C,SLH,QUAN,PS.HEXA,2,3,50
1732,PAL_2008,BLT,PAL_FR,9/27/2008,FR5,C,SLH,QUAN,PS.OCTO,4,3,50
1733,PAL_2008,BLT,PAL_FR,9/27/2008,FR5,C,SLH,QUAN,OX.UNIF,1,23,100
1734,PAL_2008,BLT,PAL_FR,9/27/2008,FR5,C,SLH,QUAN,HA.ORNA,3,3,50
1735,PAL_2008,BLT,PAL_FR,9/27/2008,FR5,C,SLH,QUAN,BO.AXIL,1,13,50
1736,PAL_2008,BLT,PAL_FR,9/27/2008,FR5,C,SLH,QUAN,AN.TWIS,1,13,50
1737,PAL_2008,BLT,PAL_FR,9/27/2008,FR5,C,SLH,QUAN,LA.BICO,1,8,50
1738,PAL_2008,BLT,PAL_FR,9/27/2008,FR5,C,SLH,QUAN,CIRR.SP,7,3,50
1739,PAL_2008,BLT,PAL_FR,9/27/2008,FR5,C,SLH,QUAN,CIRR.SP,2,8,50
1740,PAL_2008,BLT,PAL_FR,9/27/2008,FR5,C,SLH,QUAN,CH.XANT,29,8,50
1741,PAL_2008,BLT,PAL_FR,9/27/2008,FR5,C,SLH,QUAN,CH.XANT,23,3,50
1742,PAL_2008,BLT,PAL_FR,9/27/2008,FR5,C,SLH,QUAN,CA.AMBL,1,118,100
1743,PAL_2008,BLT,PAL_FR,9/27/2008,FR5,C,SLH,QUAN,CA.AMBL,1,158,100
1744,PAL_2008,BLT,PAL_FR,9/27/2008,FR5,C,SLH,QUAN,CA.MELA,3,23,100
1745,PAL_2008,BLT,PAL_FR,9/27/2008,FR5,C,SLH,QUAN,CA.MELA,1,18,50
1746,PAL_2008,BLT,PAL_FR,9/27/2008,FR5,C,SLH,QUAN,AC.LINE,3,23,100
1747,PAL_2008,BLT,PAL_FR,9/27/2008,FR5,C,SLH,QUAN,KY.CINE,4,28,100
1748,PAL_2008,BLT,PAL_FR,9/27/2008,FR5,C,SLH,QUAN,CA.MELAN,1,98,100
1749,PAL_2008,BLT,PAL_FR,9/27/2008,FR5,C,SLH,QUAN,CA.SEXF,1,38,100
1750,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,A,SAS,QUAN,CE.FLAV,2,3,50
1751,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,A,SAS,QUAN,CE.LORI,2,3,50
1752,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,A,SAS,QUAN,CH.ACAR,28,3,50
1753,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,A,SAS,QUAN,CH.MARG,18,3,50
1754,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,A,SAS,QUAN,CH.VAND,152,3,50
1755,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,A,SAS,QUAN,CH.XANT,2,8,50
1756,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,A,SAS,QUAN,PO.COEL,10,3,50
1757,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,A,SAS,QUAN,PL.DICK,11,3,50
1758,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,A,SAS,QUAN,PL.JOHN,11,3,50
1759,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,A,SAS,QUAN,ST.AURE,4,3,50
1760,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,A,SAS,QUAN,CO.CENT,1,8,50
1761,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,A,SAS,QUAN,CO.CENT,1,3,50
1762,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,A,SAS,QUAN,PS.OLIV,36,3,50
1763,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,A,SAS,QUAN,CE.ARGU,1,28,100
1764,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,A,SAS,QUAN,CE.UROD,2,18,50
1765,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,A,SAS,QUAN,CE.UROD,1,13,50
1766,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,A,SAS,QUAN,PS.BART,30,3,50
1767,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,A,SAS,QUAN,PS.BART,5,8,50
1768,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,A,SAS,QUAN,PA.ARCA,1,8,50
1769,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,A,SAS,QUAN,PA.ARCA,2,3,50
1770,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,A,SAS,QUAN,PA.FORS,2,8,50
1771,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,A,SAS,QUAN,PA.FORS,1,13,50
1772,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,A,SAS,QUAN,PA.HEMI,1,23,100
1773,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,A,SAS,QUAN,CI.OXYC,2,3,50
1774,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,A,SAS,QUAN,AP.FURC,1,23,100
1775,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,A,SAS,QUAN,LU.BOHA,1,48,100
1776,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,A,SAS,QUAN,LU.BOHA,6,38,100
1777,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,A,SAS,QUAN,LU.BOHA,1,28,100
1778,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,A,SAS,QUAN,LU.BOHA,1,18,50
1779,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,A,SAS,QUAN,LU.GIBB,4,23,100
1780,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,A,SAS,QUAN,LU.GIBB,2,28,100
1781,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,A,SAS,QUAN,LU.GIBB,1,33,100
1782,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,A,SAS,QUAN,LU.MONO,3,33,100
1783,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,A,SAS,QUAN,LU.MONO,1,23,100
1784,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,A,SAS,QUAN,SA.TIER,1,23,100
1785,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,A,SAS,QUAN,SA.TIER,2,18,50
1786,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,A,SAS,QUAN,AC.BLOC,1,38,100
1787,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,A,SAS,QUAN,AC.BLOC,1,33,100
1788,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,A,SAS,QUAN,AC.BLOC,4,28,100
1789,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,A,SAS,QUAN,AC.BLOC,3,23,100
1790,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,A,SAS,QUAN,CT.MARG,1,23,100
1791,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,A,SAS,QUAN,CT.MARG,3,18,50
1792,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,A,SAS,QUAN,CT.MARG,1,13,50
1793,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,A,SAS,QUAN,CT.MARG,1,3,50
1794,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,A,SAS,QUAN,CT.CYAN,1,13,50
1795,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,A,SAS,QUAN,CT.CYAN,1,3,50
1796,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,A,SAS,QUAN,AC.MACU,1,23,100
1797,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,A,SAS,QUAN,ME.VIDU,1,23,100
1798,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,A,SAS,QUAN,CI.EXQU,1,3,50
1799,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,A,SAS,QUAN,HA.ORNA,4,3,50
1800,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,A,SAS,QUAN,LA.DIMI,1,3,50
1801,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,A,SAS,QUAN,LA.RUBR,1,3,50
1802,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,A,SAS,QUAN,OX.UNIF,1,18,50
1803,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,A,SAS,QUAN,TH.LUTE,1,3,50
1804,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,A,SAS,QUAN,TH.QUIN,3,8,50
1805,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,A,SAS,QUAN,TH.QUIN,2,3,50
1806,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,A,SAS,QUAN,PS.HEXA,9,3,50
1807,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,A,SAS,QUAN,PS.OCTO,5,8,50
1808,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,A,SAS,QUAN,PS.OCTO,10,3,50
1809,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,A,SAS,QUAN,ST.BAND,1,8,50
1810,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,A,SAS,QUAN,CIRR.SP,14,3,50
1811,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,A,SAS,QUAN,CA.MELA,1,33,100
1812,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,A,SAS,QUAN,LE.OLIV,1,38,100
1813,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,A,SAS,QUAN,PA.MULT,1,18,50
1814,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,A,SAS,QUAN,PA.MULT,1,28,100
1815,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,A,SAS,QUAN,PL.RHIN,1,3,50
1816,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,A,SAS,QUAN,AC.OLIV,1,13,50
1817,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,A,SAS,QUAN,SC.TRIC,2,13,50
1818,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,B,SAS,QUAN,CE.FLAV,1,3,50
1819,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,B,SAS,QUAN,CE.LORI,1,8,50
1820,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,B,SAS,QUAN,CH.ACAR,50,3,50
1821,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,B,SAS,QUAN,CH.VAND,100,3,50
1822,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,B,SAS,QUAN,PO.COEL,12,3,50
1823,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,B,SAS,QUAN,PL.DICK,5,3,50
1824,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,B,SAS,QUAN,PL.JOHN,8,3,50
1825,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,B,SAS,QUAN,ST.AURE,3,3,50
1826,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,B,SAS,QUAN,CH.XANT,5,8,50
1827,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,B,SAS,QUAN,CH.XANT,1,13,50
1828,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,B,SAS,QUAN,PS.BART,82,3,50
1829,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,B,SAS,QUAN,PS.BART,1,8,50
1830,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,B,SAS,QUAN,PS.OLIV,21,3,50
1831,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,B,SAS,QUAN,PS.OLIV,2,8,50
1832,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,B,SAS,QUAN,CE.ARGU,1,33,100
1833,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,B,SAS,QUAN,CE.UROD,1,18,50
1834,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,B,SAS,QUAN,PA.ARCA,2,8,50
1835,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,B,SAS,QUAN,PA.ARCA,4,3,50
1836,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,B,SAS,QUAN,CI.OXYC,1,3,50
1837,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,B,SAS,QUAN,CH.SORD,2,23,100
1838,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,B,SAS,QUAN,SC.RUBR,1,28,100
1839,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,B,SAS,QUAN,LU.BOHA,1,38,100
1840,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,B,SAS,QUAN,LU.BOHA,2,33,100
1841,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,B,SAS,QUAN,LU.BOHA,1,28,100
1842,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,B,SAS,QUAN,LU.GIBB,1,38,100
1843,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,B,SAS,QUAN,LU.GIBB,2,33,100
1844,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,B,SAS,QUAN,LU.GIBB,1,28,100
1845,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,B,SAS,QUAN,LU.MONO,1,33,100
1846,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,B,SAS,QUAN,LU.MONO,1,28,100
1847,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,B,SAS,QUAN,MO.GRAN,1,38,100
1848,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,B,SAS,QUAN,SA.TIER,2,18,50
1849,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,B,SAS,QUAN,SA.TIER,1,13,50
1850,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,B,SAS,QUAN,AC.NIGR,1,18,50
1851,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,B,SAS,QUAN,AC.NIGR,1,13,50
1852,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,B,SAS,QUAN,AC.BLOC,1,28,100
1853,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,B,SAS,QUAN,AC.BLOC,1,23,100
1854,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,B,SAS,QUAN,AC.XANT,2,33,100
1855,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,B,SAS,QUAN,AC.XANT,1,28,100
1856,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,B,SAS,QUAN,AC.XANT,1,23,100
1857,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,B,SAS,QUAN,CT.MARG,1,23,100
1858,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,B,SAS,QUAN,CT.MARG,1,18,50
1859,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,B,SAS,QUAN,CT.MARG,2,3,50
1860,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,B,SAS,QUAN,CT.CYAN,1,18,50
1861,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,B,SAS,QUAN,CT.CYAN,3,13,50
1862,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,B,SAS,QUAN,ME.VIDU,2,23,100
1863,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,B,SAS,QUAN,ME.NIGE,14,23,100
1864,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,B,SAS,QUAN,GO.VARI,1,28,100
1865,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,B,SAS,QUAN,GO.VARI,4,3,50
1866,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,B,SAS,QUAN,HA.ORNA,3,33,100
1867,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,B,SAS,QUAN,LA.DIMI,1,3,50
1868,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,B,SAS,QUAN,LA.RUBR,2,3,50
1869,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,B,SAS,QUAN,TH.LUTE,1,3,50
1870,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,B,SAS,QUAN,TH.LUTE,1,8,50
1871,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,B,SAS,QUAN,TH.QUIN,2,3,50
1872,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,B,SAS,QUAN,TH.QUIN,1,13,50
1873,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,B,SAS,QUAN,TH.QUIN,1,8,50
1874,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,B,SAS,QUAN,PS.HEXA,2,3,50
1875,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,B,SAS,QUAN,PS.OCTO,5,3,50
1876,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,B,SAS,QUAN,HE.FASC,1,23,100
1877,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,B,SAS,QUAN,CO.GAIM,1,3,50
1878,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,B,SAS,QUAN,CO.CENT,1,8,50
1879,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,B,SAS,QUAN,CO.CENT,1,3,50
1880,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,B,SAS,QUAN,CIRR.SP,7,3,50
1881,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,B,SAS,QUAN,DA.AURI,2,8,50
1882,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,B,SAS,QUAN,DA.AURI,1,13,50
1883,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,B,SAS,QUAN,PA.MULT,1,18,50
1884,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,B,SAS,QUAN,AC.NIGO,1,13,50
1885,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,B,SAS,QUAN,LE.TAPE,40,3,50
1886,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,C,SAS,QUAN,CE.LORI,3,3,50
1887,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,C,SAS,QUAN,CH.ACAR,15,3,50
1888,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,C,SAS,QUAN,CH.MARG,6,3,50
1889,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,C,SAS,QUAN,CH.VAND,115,3,50
1890,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,C,SAS,QUAN,CH.XANT,1,8,50
1891,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,C,SAS,QUAN,PO.COEL,4,3,50
1892,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,C,SAS,QUAN,PL.DICK,5,3,50
1893,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,C,SAS,QUAN,PL.JOHN,11,3,50
1894,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,C,SAS,QUAN,ST.AURE,6,3,50
1895,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,C,SAS,QUAN,PS.OLIV,45,3,50
1896,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,C,SAS,QUAN,CE.UROD,4,18,50
1897,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,C,SAS,QUAN,PA.ARCA,2,8,50
1898,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,C,SAS,QUAN,PA.ARCA,6,3,50
1899,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,C,SAS,QUAN,CH.SORD,1,28,100
1900,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,C,SAS,QUAN,CH.SORD,1,23,100
1901,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,C,SAS,QUAN,SC.FREN,1,33,100
1902,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,C,SAS,QUAN,SC.FREN,1,13,50
1903,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,C,SAS,QUAN,AP.FURC,1,23,100
1904,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,C,SAS,QUAN,LU.BOHA,1,43,100
1905,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,C,SAS,QUAN,LU.BOHA,2,38,100
1906,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,C,SAS,QUAN,LU.BOHA,1,33,100
1907,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,C,SAS,QUAN,LU.GIBB,1,28,100
1908,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,C,SAS,QUAN,MO.GRAN,1,38,100
1909,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,C,SAS,QUAN,SA.TIER,1,23,100
1910,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,C,SAS,QUAN,SA.TIER,2,18,50
1911,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,C,SAS,QUAN,SA.CAUD,1,13,50
1912,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,C,SAS,QUAN,AC.NIGR,2,18,50
1913,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,C,SAS,QUAN,AC.NIGR,1,13,50
1914,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,C,SAS,QUAN,AC.XANT,1,33,100
1915,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,C,SAS,QUAN,AC.XANT,1,28,100
1916,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,C,SAS,QUAN,AC.XANT,2,23,100
1917,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,C,SAS,QUAN,CT.MARG,1,18,50
1918,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,C,SAS,QUAN,CT.CYAN,1,13,50
1919,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,C,SAS,QUAN,CT.CYAN,1,18,50
1920,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,C,SAS,QUAN,ME.VIDU,2,23,100
1921,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,C,SAS,QUAN,CI.EXQU,8,3,50
1922,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,C,SAS,QUAN,HA.ORNA,8,3,50
1923,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,C,SAS,QUAN,LA.DIMI,1,3,50
1924,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,C,SAS,QUAN,LA.RUBR,1,3,50
1925,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,C,SAS,QUAN,OX.UNIF,1,23,100
1926,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,C,SAS,QUAN,TH.AMBL,6,3,50
1927,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,C,SAS,QUAN,TH.LUTE,3,3,50
1928,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,C,SAS,QUAN,TH.QUIN,1,13,50
1929,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,C,SAS,QUAN,TH.QUIN,2,8,50
1930,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,C,SAS,QUAN,PS.HEXA,6,3,50
1931,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,C,SAS,QUAN,PS.OCTO,8,3,50
1932,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,C,SAS,QUAN,PS.OCTO,1,8,50
1933,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,C,SAS,QUAN,CIRR.SP,6,3,50
1934,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,C,SAS,QUAN,CA.MELA,1,28,100
1935,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,C,SAS,QUAN,PA.MULT,1,23,100
1936,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,C,SAS,QUAN,PA.MULT,1,13,50
1937,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,C,SAS,QUAN,PS.DISP,40,3,50
1938,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,C,SAS,QUAN,LE.TAPE,25,3,50
1939,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,D,SAS,QUAN,CE.FLAV,3,3,50
1940,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,D,SAS,QUAN,CH.QUAD,1,8,50
1941,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,D,SAS,QUAN,CH.ACAR,12,3,50
1942,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,D,SAS,QUAN,CH.MARG,2,3,50
1943,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,D,SAS,QUAN,CH.VAND,145,3,50
1944,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,D,SAS,QUAN,PO.COEL,2,3,50
1945,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,D,SAS,QUAN,PL.DICK,1,3,50
1946,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,D,SAS,QUAN,PL.JOHN,6,3,50
1947,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,D,SAS,QUAN,ST.AURE,5,3,50
1948,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,D,SAS,QUAN,CH.XANT,1,13,50
1949,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,D,SAS,QUAN,CH.XANT,1,8,50
1950,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,D,SAS,QUAN,PS.OLIV,12,3,50
1951,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,D,SAS,QUAN,PS.OLIV,1,8,50
1952,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,D,SAS,QUAN,PS.OLIV,15,3,50
1953,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,D,SAS,QUAN,PS.DISP,14,3,50
1954,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,D,SAS,QUAN,PS.DISP,2,8,50
1955,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,D,SAS,QUAN,PA.ARCA,4,3,50
1956,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,D,SAS,QUAN,PA.FORS,1,3,50
1957,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,D,SAS,QUAN,CI.OXYC,2,3,50
1958,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,D,SAS,QUAN,CH.SORD,1,28,100
1959,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,D,SAS,QUAN,SC.PSIT,1,28,100
1960,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,D,SAS,QUAN,SC.PSIT,1,23,100
1961,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,D,SAS,QUAN,LU.BOHA,1,53,100
1962,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,D,SAS,QUAN,LU.BOHA,1,38,100
1963,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,D,SAS,QUAN,LU.GIBB,1,38,100
1964,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,D,SAS,QUAN,LU.GIBB,2,33,100
1965,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,D,SAS,QUAN,LU.GIBB,3,28,100
1966,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,D,SAS,QUAN,LU.GIBB,3,23,100
1967,PAL_2008,BLT,PAL_FR,9/29/2008,FR6,D,SAS,QUAN,SA.CAUD,1,13,50
